0,
1.29333e+06,
1.11667e+06,
1.45778e+06,
952984,
1.80093e+06,
1.06841e+06,
894104,
853838,
1.18661e+06,
983802,
839294,
856931,
1.01912e+06,
929750,
832388,
1.00106e+06,
1.08011e+06,
1.41767e+06,
853639,
837579,
1.22189e+06,
985289,
942423,
1.09242e+06,
1.16732e+06,
952913,
901665,
995873,
1.4509e+06,
655105,
1.66214e+06,
991120,
837667,
822070,
1.11281e+06,
999764,
908292,
919908,
1.06121e+06,
912052,
854736,
983702,
1.16251e+06,
1.40998e+06,
734591,
762374,
1.21102e+06,
1.02229e+06,
1.13581e+06,
982562,
1.07538e+06,
1.06113e+06,
1.29737e+06,
1.23046e+06,
1.48561e+06,
1.01886e+06,
1.91515e+06,
1.20188e+06,
1.06161e+06,
1.14773e+06,
1.41537e+06,
1.33655e+06,
1.19066e+06,
1.27884e+06,
1.44699e+06,
1.29643e+06,
1.20651e+06,
1.35749e+06,
1.42696e+06,
1.6531e+06,
995140,
1.05753e+06,
1.26837e+06,
1.09149e+06,
1.20714e+06,
1.07007e+06,
1.06248e+06,
1.12592e+06,
1.21934e+06,
1.07407e+06,
1.44221e+06,
1.07451e+06,
1.86157e+06,
1.2599e+06,
1.04372e+06,
1.12505e+06,
1.45277e+06,
1.37703e+06,
1.25646e+06,
1.31993e+06,
1.4266e+06,
1.30572e+06,
1.21253e+06,
1.40128e+06,
1.4891e+06,
1.70097e+06,
1.08917e+06,
1.09147e+06,
1.32114e+06,
1.03493e+06,
1.09045e+06,
1.20046e+06,
1.25622e+06,
1.11671e+06,
1.29522e+06,
1.17385e+06,
1.65776e+06,
1.21763e+06,
2.00312e+06,
1.42297e+06,
1.25453e+06,
1.28626e+06,
1.09579e+06,
1.25019e+06,
1.26298e+06,
2.94121e+06,
1.62305e+06,
1.50354e+06,
1.47952e+06,
1.53172e+06,
1.69637e+06,
1.86921e+06,
1.17567e+06,
1.11708e+06,
1.45219e+06,
1.11651e+06,
1.13231e+06,
1.22583e+06,
1.35581e+06,
1.17283e+06,
1.15057e+06,
1.28187e+06,
1.6348e+06,
1.05343e+06,
1.99996e+06,
1.14585e+06,
998399,
1.02702e+06,
1.37548e+06,
1.22217e+06,
1.17982e+06,
1.1261e+06,
1.27941e+06,
1.13747e+06,
1.11532e+06,
1.33429e+06,
1.42949e+06,
1.73127e+06,
1.2014e+06,
1.25129e+06,
1.58374e+06,
1.31608e+06,
1.38004e+06,
1.45318e+06,
1.53759e+06,
1.35229e+06,
1.33434e+06,
1.52755e+06,
1.89067e+06,
1.21083e+06,
2.02769e+06,
1.48066e+06,
1.25064e+06,
1.31543e+06,
1.63597e+06,
1.56445e+06,
1.50046e+06,
1.58101e+06,
1.71717e+06,
1.64114e+06,
1.55067e+06,
1.70893e+06,
1.76203e+06,
1.94812e+06,
1.33595e+06,
1.33916e+06,
1.55689e+06,
1.30953e+06,
1.2056e+06,
1.34403e+06,
1.3346e+06,
1.06998e+06,
1.11655e+06,
1.21541e+06,
1.79038e+06,
991618,
1.9852e+06,
1.31538e+06,
1.24433e+06,
1.22228e+06,
1.456e+06,
1.2537e+06,
1.19521e+06,
1.1374e+06,
1.32156e+06,
1.29237e+06,
1.14112e+06,
1.29725e+06,
1.36195e+06,
1.5947e+06,
964711,
996656,
872341,
2.31888e+06,
804017,
806510,
1.17093e+06,
941199,
1.01724e+06,
1.01497e+06,
1.10288e+06,
580691,
1.63098e+06,
840553,
597357,
686104,
1.01939e+06,
838233,
877416,
842187,
981846,
932988,
1.33516e+06,
1.79354e+06,
880916,
828005,
980067,
845989,
1.27352e+06,
1.0212e+06,
982456,
1.06091e+06,
1.26524e+06,
966028,
899175,
981342,
1.47642e+06,
768308,
1.85951e+06,
1.07104e+06,
833212,
866089,
1.23515e+06,
1.10708e+06,
981371,
1.01045e+06,
1.09873e+06,
1.00907e+06,
935226,
1.0809e+06,
1.14914e+06,
1.46709e+06,
897154,
894543,
1.27751e+06,
949890,
909095,
1.04231e+06,
1.10751e+06,
791523,
800122,
839341,
1.30651e+06,
568805,
1.65079e+06,
887089,
587246,
574527,
906130,
810770,
736954,
746269,
937128,
804382,
791926,
991992,
1.0471e+06,
1.34832e+06,
674873,
712004,
1.20322e+06,
890987,
862299,
944621,
1.01814e+06,
868776,
750599,
903519,
1.34056e+06,
615773,
1.6729e+06,
949631,
713844,
780357,
1.03859e+06,
840672,
824319,
822927,
1.01026e+06,
836960,
781504,
962619,
1.05229e+06,
1.39065e+06,
697775,
713590,
1.10351e+06,
839830,
859215,
951350,
1.07215e+06,
864324,
771073,
942337,
1.32053e+06,
674556,
1.59062e+06,
900246,
769664,
746365,
1.04232e+06,
949007,
823919,
813639,
1.04873e+06,
882358,
705885,
895321,
1.03668e+06,
1.33941e+06,
673080,
677550,
1.05416e+06,
719981,
731499,
821837,
932213,
711465,
646825,
780085,
1.25805e+06,
575525,
1.55434e+06,
856614,
667600,
682342,
998500,
893642,
827728,
838623,
1.04067e+06,
848271,
835908,
919841,
1.0998e+06,
1.35087e+06,
646568,
709799,
1.08613e+06,
786602,
749630,
847658,
502484,
563784,
575013,
2.50417e+06,
1.18987e+06,
544888,
1.58156e+06,
769457,
529209,
558682,
938237,
826982,
687252,
674796,
906842,
867930,
797912,
971517,
967919,
1.30989e+06,
674137,
676625,
1.03397e+06,
772361,
767535,
857114,
924808,
699271,
638164,
753426,
1.24488e+06,
522966,
1.55314e+06,
853151,
610996,
655536,
975925,
832187,
724687,
770937,
1.01327e+06,
836874,
809404,
975884,
1.17757e+06,
1.40918e+06,
797652,
806650,
1.16201e+06,
881216,
866011,
994522,
1.08692e+06,
910753,
882929,
981807,
1.50539e+06,
813202,
1.70946e+06,
1.10876e+06,
925364,
959106,
1.13906e+06,
1.0391e+06,
863580,
851589,
1.03554e+06,
891279,
848657,
978795,
1.0864e+06,
1.39567e+06,
839221,
885116,
1.18522e+06,
979299,
997717,
1.11077e+06,
1.27159e+06,
1.05585e+06,
1.03388e+06,
1.22659e+06,
1.67209e+06,
999001,
1.85346e+06,
1.41049e+06,
1.2295e+06,
1.27376e+06,
1.16036e+06,
1.18356e+06,
1.21532e+06,
2.60468e+06,
1.11717e+06,
1.18524e+06,
1.27049e+06,
1.75103e+06,
1.63241e+06,
1.9849e+06,
1.57628e+06,
1.80816e+06,
1.94218e+06,
1.73091e+06,
1.82102e+06,
1.88797e+06,
1.83913e+06,
1.69064e+06,
1.75814e+06,
1.76529e+06,
2.07911e+06,
1.74934e+06,
2.35425e+06,
1.83257e+06,
1.71596e+06,
1.76774e+06,
1.94195e+06,
1.85662e+06,
1.79962e+06,
1.80345e+06,
1.95659e+06,
1.85166e+06,
2.08059e+06,
2.38018e+06,
1.78405e+06,
1.65922e+06,
1.66377e+06,
1.51972e+06,
1.68402e+06,
1.44355e+06,
1.37601e+06,
1.27629e+06,
1.37438e+06,
1.17381e+06,
1.30393e+06,
1.12729e+06,
1.405e+06,
891200,
1.70925e+06,
946458,
838536,
835805,
1.11318e+06,
913646,
855717,
816913,
926549,
842324,
868865,
944068,
1.00987e+06,
1.31019e+06,
683822,
729054,
1.06189e+06,
842749,
830926,
899142,
969793,
735642,
711757,
865496,
1.19277e+06,
468592,
1.48251e+06,
810263,
725689,
806592,
943217,
896552,
913215,
1.09322e+06,
1.38119e+06,
1.42866e+06,
1.51316e+06,
1.87029e+06,
2.22355e+06,
2.48174e+06,
2.35132e+06,
2.66333e+06,
3.07701e+06,
3.0499e+06,
3.28997e+06,
3.67587e+06,
3.91196e+06,
3.76372e+06,
3.87265e+06,
3.78047e+06,
3.8177e+06,
3.2478e+06,
3.81667e+06,
3.08368e+06,
3.02927e+06,
3.29253e+06,
3.64793e+06,
3.56544e+06,
3.43123e+06,
3.67361e+06,
3.84301e+06,
3.65105e+06,
3.43672e+06,
3.36411e+06,
3.18244e+06,
3.17047e+06,
2.76976e+06,
2.46988e+06,
2.55245e+06,
1.96508e+06,
1.86298e+06,
1.883e+06,
2.03882e+06,
2.00288e+06,
2.10966e+06,
2.55661e+06,
3.09825e+06,
2.96004e+06,
3.68353e+06,
3.60707e+06,
3.83446e+06,
4.19735e+06,
4.37056e+06,
4.09562e+06,
3.95369e+06,
3.61345e+06,
3.25836e+06,
2.74917e+06,
2.59649e+06,
3.00283e+06,
3.26793e+06,
3.69881e+06,
3.87054e+06,
4.03904e+06,
4.35874e+06,
3.81556e+06,
3.54306e+06,
3.5157e+06,
3.45603e+06,
2.98887e+06,
2.69402e+06,
2.4835e+06,
2.4578e+06,
2.04826e+06,
2.62873e+06,
2.20031e+06,
2.19426e+06,
2.49661e+06,
2.83511e+06,
2.94717e+06,
3.13575e+06,
3.52778e+06,
3.94063e+06,
3.91218e+06,
4.07144e+06,
4.13161e+06,
3.4364e+06,
4.71792e+06,
3.2971e+06,
2.95353e+06,
2.97451e+06,
2.97389e+06,
3.21794e+06,
3.4338e+06,
3.92594e+06,
4.03936e+06,
4.11746e+06,
4.0981e+06,
4.37549e+06,
3.61597e+06,
3.94913e+06,
3.16362e+06,
2.64448e+06,
2.23118e+06,
2.33442e+06,
2.21091e+06,
2.03151e+06,
2.21876e+06,
2.60469e+06,
2.534e+06,
2.73932e+06,
3.08258e+06,
3.43772e+06,
3.87145e+06,
3.74818e+06,
3.9231e+06,
4.27157e+06,
4.07195e+06,
3.89616e+06,
3.57627e+06,
3.40641e+06,
2.94303e+06,
2.98565e+06,
3.29795e+06,
3.76593e+06,
3.73249e+06,
4.64297e+06,
4.49114e+06,
4.40196e+06,
4.22835e+06,
4.1743e+06,
3.74878e+06,
3.47484e+06,
3.2171e+06,
3.03662e+06,
2.42362e+06,
2.19108e+06,
2.39797e+06,
2.3597e+06,
2.4897e+06,
2.27488e+06,
2.45845e+06,
2.90266e+06,
2.91784e+06,
3.14479e+06,
3.50384e+06,
3.76336e+06,
3.62099e+06,
3.80749e+06,
4.06916e+06,
4.24452e+06,
3.6326e+06,
3.90357e+06,
3.00244e+06,
2.85245e+06,
2.89452e+06,
3.31101e+06,
3.54974e+06,
3.77188e+06,
4.11337e+06,
4.31719e+06,
4.04304e+06,
3.56971e+06,
3.39615e+06,
3.07513e+06,
2.87184e+06,
2.27517e+06,
2.18996e+06,
2.20915e+06,
1.63168e+06,
1.5754e+06,
1.81705e+06,
1.6979e+06,
1.90579e+06,
1.92014e+06,
3.10221e+06,
1.95091e+06,
1.86077e+06,
2.35764e+06,
2.06032e+06,
1.75646e+06,
1.74158e+06,
1.85686e+06,
1.95764e+06,
1.66472e+06,
1.55465e+06,
1.64533e+06,
1.53175e+06,
1.43678e+06,
1.46727e+06,
1.57558e+06,
1.70698e+06,
1.26019e+06,
1.23697e+06,
1.6512e+06,
1.36718e+06,
1.35024e+06,
1.44999e+06,
1.57304e+06,
1.32921e+06,
1.29674e+06,
1.48548e+06,
1.90831e+06,
1.45952e+06,
2.24318e+06,
1.6859e+06,
1.45704e+06,
1.59917e+06,
1.79938e+06,
1.67544e+06,
1.53136e+06,
1.56417e+06,
1.5747e+06,
1.42199e+06,
1.66208e+06,
1.9724e+06,
1.28397e+06,
1.24375e+06,
1.34361e+06,
1.40366e+06,
1.71187e+06,
1.53306e+06,
1.52316e+06,
1.67905e+06,
1.83784e+06,
1.62722e+06,
1.52941e+06,
1.68971e+06,
2.0393e+06,
1.46768e+06,
2.2425e+06,
1.5769e+06,
1.40897e+06,
1.38459e+06,
1.61517e+06,
1.52534e+06,
1.5465e+06,
1.51415e+06,
1.76989e+06,
1.68622e+06,
1.65886e+06,
1.87462e+06,
1.81847e+06,
2.01778e+06,
1.66691e+06,
1.59929e+06,
1.94165e+06,
1.75765e+06,
1.72259e+06,
1.91291e+06,
2.06536e+06,
1.76821e+06,
1.69658e+06,
1.91427e+06,
2.44725e+06,
1.8541e+06,
2.6058e+06,
2.16348e+06,
2.04086e+06,
2.06491e+06,
2.32435e+06,
2.04411e+06,
1.95511e+06,
2.07203e+06,
2.19161e+06,
2.06947e+06,
1.943e+06,
2.17397e+06,
2.21673e+06,
2.44541e+06,
2.00971e+06,
2.01356e+06,
2.22265e+06,
2.12641e+06,
2.36384e+06,
2.33742e+06,
2.35878e+06,
2.29217e+06,
2.38999e+06,
2.25713e+06,
2.6263e+06,
2.26088e+06,
2.96139e+06,
2.40558e+06,
2.27623e+06,
2.3315e+06,
2.45155e+06,
2.18969e+06,
2.24134e+06,
2.48164e+06,
2.64568e+06,
2.48747e+06,
2.37815e+06,
2.5218e+06,
2.63917e+06,
2.83747e+06,
2.24925e+06,
2.18121e+06,
2.32018e+06,
2.08536e+06,
2.27285e+06,
2.47241e+06,
2.4021e+06,
2.03148e+06,
2.10046e+06,
2.33195e+06,
2.81879e+06,
2.47871e+06,
3.16903e+06,
2.48475e+06,
2.35936e+06,
2.33644e+06,
2.55978e+06,
2.42102e+06,
2.46665e+06,
2.51491e+06,
2.63949e+06,
2.607e+06,
2.44326e+06,
2.66222e+06,
2.65501e+06,
2.89681e+06,
2.33305e+06,
2.27975e+06,
2.60672e+06,
2.29572e+06,
2.43805e+06,
2.73201e+06,
2.9061e+06,
2.66961e+06,
2.67316e+06,
2.74336e+06,
3.09245e+06,
2.508e+06,
2.80252e+06,
2.44285e+06,
2.37888e+06,
3.85027e+06,
2.41063e+06,
2.32247e+06,
2.32386e+06,
2.25609e+06,
2.38331e+06,
2.29081e+06,
2.07136e+06,
2.22463e+06,
2.40267e+06,
2.37706e+06,
2.19593e+06,
1.99439e+06,
2.24395e+06,
2.17435e+06,
2.21814e+06,
2.02085e+06,
2.20793e+06,
2.21976e+06,
2.30991e+06,
2.13141e+06,
2.4812e+06,
2.02753e+06,
2.98578e+06,
2.12714e+06,
2.11097e+06,
2.02446e+06,
2.26545e+06,
2.08477e+06,
2.11592e+06,
2.13262e+06,
2.31026e+06,
2.13588e+06,
2.05389e+06,
2.23794e+06,
2.21704e+06,
2.57401e+06,
2.01859e+06,
2.1281e+06,
2.62541e+06,
2.46061e+06,
2.47299e+06,
2.56075e+06,
2.57018e+06,
2.21255e+06,
2.18672e+06,
2.35768e+06,
2.78967e+06,
2.07989e+06,
2.87926e+06,
2.34346e+06,
2.15353e+06,
2.15743e+06,
2.3716e+06,
2.28033e+06,
2.40111e+06,
2.46137e+06,
2.49183e+06,
2.34874e+06,
2.19932e+06,
2.48e+06,
2.53027e+06,
2.70051e+06,
2.3749e+06,
2.3047e+06,
2.58426e+06,
2.30618e+06,
2.33125e+06,
2.19733e+06,
2.42108e+06,
2.37475e+06,
2.32024e+06,
2.18013e+06,
2.63539e+06,
2.16498e+06,
3.11994e+06,
2.56598e+06,
2.35256e+06,
2.39048e+06,
2.64617e+06,
2.54106e+06,
2.35141e+06,
2.39473e+06,
2.41003e+06,
2.4029e+06,
2.40139e+06,
2.50998e+06,
2.0781e+06,
3.70354e+06,
2.10205e+06,
1.98826e+06,
2.19793e+06,
1.7842e+06,
1.836e+06,
1.80849e+06,
2.01108e+06,
1.70047e+06,
1.70302e+06,
1.72168e+06,
1.81052e+06,
1.17164e+06,
1.60652e+06,
1.08353e+06,
1.10912e+06,
914900,
1.03551e+06,
1.15028e+06,
1.14343e+06,
883857,
959481,
1.05375e+06,
1.08233e+06,
1.06309e+06,
1.2538e+06,
1.40476e+06,
1.15767e+06,
988616,
1.20354e+06,
1.21244e+06,
1.27483e+06,
1.02613e+06,
1.09073e+06,
1.07683e+06,
1.18305e+06,
1.00696e+06,
1.37656e+06,
982786,
1.8024e+06,
1.19697e+06,
955094,
1.02032e+06,
1.20696e+06,
1.10149e+06,
1.03084e+06,
1.06958e+06,
1.17381e+06,
1.09504e+06,
1.46622e+06,
1.90011e+06,
1.21175e+06,
1.22983e+06,
1.42855e+06,
1.15034e+06,
1.3821e+06,
1.33667e+06,
1.39877e+06,
1.24966e+06,
1.38255e+06,
1.38119e+06,
1.46768e+06,
1.43638e+06,
1.7244e+06,
1.40362e+06,
2.07768e+06,
1.48588e+06,
1.31838e+06,
1.34359e+06,
1.55966e+06,
1.36232e+06,
1.2897e+06,
1.20418e+06,
1.40747e+06,
1.28321e+06,
1.21179e+06,
1.41699e+06,
1.4539e+06,
1.70296e+06,
1.18842e+06,
1.25563e+06,
1.57779e+06,
1.34835e+06,
1.46122e+06,
1.29957e+06,
1.33079e+06,
1.33489e+06,
1.39977e+06,
1.26401e+06,
1.5645e+06,
1.1722e+06,
1.96935e+06,
1.32214e+06,
1.13153e+06,
1.15227e+06,
1.39407e+06,
1.26853e+06,
1.14176e+06,
1.22403e+06,
1.42778e+06,
1.29804e+06,
1.27666e+06,
1.42369e+06,
1.5101e+06,
1.74731e+06,
1.25506e+06,
1.31486e+06,
1.59264e+06,
1.32844e+06,
1.31201e+06,
1.42395e+06,
1.56788e+06,
1.29461e+06,
1.27562e+06,
1.38285e+06,
1.8257e+06,
1.1827e+06,
2.0157e+06,
1.43924e+06,
1.23684e+06,
1.27382e+06,
1.4874e+06,
1.41218e+06,
1.26967e+06,
1.23119e+06,
1.40332e+06,
1.23772e+06,
1.12854e+06,
1.27114e+06,
1.39923e+06,
1.63085e+06,
934910,
906973,
1.29771e+06,
1.06662e+06,
1.03965e+06,
1.14385e+06,
1.33027e+06,
1.15497e+06,
1.16043e+06,
1.32192e+06,
1.64585e+06,
1.06345e+06,
1.9016e+06,
1.3975e+06,
1.14223e+06,
1.2053e+06,
1.43602e+06,
1.3546e+06,
1.29173e+06,
1.3533e+06,
1.51369e+06,
1.43301e+06,
1.31465e+06,
1.46352e+06,
1.51935e+06,
1.82e+06,
1.30011e+06,
1.39395e+06,
1.61594e+06,
1.43417e+06,
954589,
2.85865e+06,
1.6345e+06,
1.40385e+06,
1.30536e+06,
1.40132e+06,
1.78687e+06,
1.30158e+06,
2.10523e+06,
1.5663e+06,
1.43111e+06,
1.47734e+06,
1.68381e+06,
1.58892e+06,
1.52634e+06,
1.57617e+06,
1.72581e+06,
1.62147e+06,
1.5778e+06,
1.71354e+06,
1.8276e+06,
2.10962e+06,
1.65216e+06,
1.73596e+06,
1.98419e+06,
1.75167e+06,
1.79554e+06,
1.94065e+06,
2.07398e+06,
1.83865e+06,
1.87502e+06,
1.97188e+06,
2.28761e+06,
1.74435e+06,
2.41808e+06,
1.8498e+06,
1.73408e+06,
1.8005e+06,
1.99394e+06,
1.87449e+06,
1.73219e+06,
1.70089e+06,
1.81716e+06,
1.74727e+06,
1.69709e+06,
1.86346e+06,
1.93892e+06,
2.09984e+06,
1.63513e+06,
1.73671e+06,
1.98979e+06,
1.8075e+06,
1.81558e+06,
1.78359e+06,
1.99556e+06,
1.87827e+06,
1.83104e+06,
1.98641e+06,
2.36891e+06,
1.8545e+06,
2.56214e+06,
2.02114e+06,
1.89313e+06,
1.89669e+06,
2.13138e+06,
2.00426e+06,
2.01034e+06,
2.00825e+06,
2.09728e+06,
1.95982e+06,
1.88907e+06,
2.00496e+06,
2.16549e+06,
2.39234e+06,
1.95375e+06,
2.00862e+06,
2.3476e+06,
2.1044e+06,
1.98383e+06,
2.09923e+06,
2.12914e+06,
1.94128e+06,
1.89415e+06,
1.9202e+06,
2.19713e+06,
1.75456e+06,
1.90067e+06,
1.89891e+06,
1.81564e+06,
3.0267e+06,
1.66299e+06,
1.71392e+06,
2.03737e+06,
1.78309e+06,
1.86755e+06,
1.89287e+06,
1.95678e+06,
1.93141e+06,
2.06131e+06,
2.14229e+06,
1.81695e+06,
1.70024e+06,
1.84196e+06,
1.77468e+06,
1.69804e+06,
1.52302e+06,
1.61453e+06,
1.65248e+06,
1.7799e+06,
1.6337e+06,
1.91682e+06,
1.55153e+06,
2.1709e+06,
1.60772e+06,
1.49804e+06,
1.53414e+06,
1.74444e+06,
1.58106e+06,
1.55637e+06,
1.54539e+06,
1.6724e+06,
1.46685e+06,
1.5069e+06,
1.60963e+06,
1.68196e+06,
1.76303e+06,
1.33964e+06,
1.40295e+06,
1.67239e+06,
1.40604e+06,
1.34094e+06,
1.42134e+06,
1.52065e+06,
1.30372e+06,
1.34532e+06,
1.47262e+06,
1.76608e+06,
1.3031e+06,
1.96447e+06,
1.48102e+06,
1.37801e+06,
1.3364e+06,
1.54024e+06,
1.47818e+06,
1.38127e+06,
1.42031e+06,
1.73692e+06,
1.60042e+06,
1.52716e+06,
2.24289e+06,
1.87212e+06,
1.5692e+06,
1.53341e+06,
1.6325e+06,
1.9026e+06,
1.59894e+06,
1.56769e+06,
1.59977e+06,
1.70857e+06,
1.41824e+06,
1.43709e+06,
1.6138e+06,
1.9581e+06,
1.47267e+06,
2.1714e+06,
1.63756e+06,
1.5069e+06,
1.49043e+06,
1.64994e+06,
1.50848e+06,
1.40974e+06,
1.37797e+06,
1.52716e+06,
1.34771e+06,
1.22512e+06,
1.29829e+06,
1.39782e+06,
1.60671e+06,
998032,
1.03391e+06,
1.4362e+06,
1.17559e+06,
1.15835e+06,
1.28121e+06,
1.38243e+06,
1.16669e+06,
1.14076e+06,
1.25007e+06,
1.56389e+06,
1.08732e+06,
1.8201e+06,
1.35929e+06,
1.15294e+06,
1.14222e+06,
1.41522e+06,
1.27655e+06,
1.21346e+06,
1.20323e+06,
1.37737e+06,
1.21012e+06,
1.11561e+06,
1.20997e+06,
1.31933e+06,
1.48297e+06,
935995,
943646,
1.37775e+06,
1.1142e+06,
1.08996e+06,
1.19952e+06,
1.31451e+06,
1.09716e+06,
1.10974e+06,
1.20448e+06,
1.57768e+06,
965963,
1.77888e+06,
1.14489e+06,
930189,
963244,
1.24403e+06,
1.1752e+06,
1.11017e+06,
1.10173e+06,
1.24802e+06,
1.10454e+06,
993903,
1.13175e+06,
1.19133e+06,
1.38163e+06,
732521,
787831,
1.16503e+06,
983972,
968419,
1.00194e+06,
1.20618e+06,
965514,
935495,
1.0677e+06,
1.4364e+06,
825260,
1.64196e+06,
991483,
808772,
842261,
1.08531e+06,
963822,
835112,
854616,
332810,
2.37575e+06,
749463,
766229,
1.11015e+06,
1.24125e+06,
583355,
596618,
1.03926e+06,
783127,
707670,
769713,
866916,
700543,
903672,
782283,
1.10681e+06,
568675,
1.51624e+06,
712642,
598414,
607656,
920820,
