12
10
10
10
11
8
16
32
32
13
11
14
20
14
9
18
15
32
32
18
15
13
13
11
11
13
10
10
11
9
11
12
10
12
17
13
14
13
12
15
14
14
11
12
11
10
9
10
13
16
16
14
16
17
17
17
18
17
16
15
17
15
15
14
16
15
17
14
17
13
17
24
21
21
23
24
26
26
18
14
14
14
14
15
11
14
15
14
19
25
27
27
30
28
27
22
26
27
27
29
27
27
25
23
28
22
29
28
26
25
26
25
24
23
26
28
29
28
27
32
27
28
27
28
28
29
27
27
28
23
29
27
24
25
24
25
21
23
25
29
26
28
29
27
24
24
27
26
28
25
24
21
21
19
19
16
15
19
16
12
9
17
25
25
25
23
19
21
25
23
21
23
24
20
24
23
22
26
20
23
21
24
24
25
22
18
23
23
21
21
23
26
25
22
24
20
17
19
17
20
19
17
20
20
19
18
20
20
18
17
18
17
15
20
19
20
20
20
19
17
19
19
19
24
24
32
32
18
23
0
0
0
0
0
0
0
0
0
0
0
