0.7
0.7
0.74
0.79
1.24
1.01
1.62
25.54
42.9
7.86
2.59
2.58
2.77
3.46
1.16
2.94
2.87
13.36
48.17
18.75
2.9
2.31
2.4
1.19
1.29
1.75
1.45
1.03
1.12
0.82
1.29
2.8
1.53
1.26
2.24
2.84
2.5
2.83
1.45
2.83
1.9
1.8
1.35
1.02
1.37
1.03
0.87
0.91
1.32
3.31
3.02
1.57
2.49
5.7
3.6
5.19
6.65
5.19
4.13
2.71
3.6
2.62
2.27
4.05
4.39
4.1
2.78
6.2
4.08
2.48
3.61
8.06
14.82
9.85
13.88
9.97
16.34
15.29
5.72
1.46
3.35
1.55
2.77
2.39
2.38
1.55
1.59
1.88
2.74
9.98
20.62
19.99
30.06
24.29
25.33
10.28
19.43
23.57
18.54
26.24
25.84
22.32
14.4
9.08
23.17
11.37
17.28
25.45
19.96
7.91
17.88
20.21
13.82
11.19
14.93
24.07
17.24
26.39
28.6
32.63
24.37
25.52
24.2
29.1
21.98
26.75
23.58
21.13
22.86
17.05
22.4
21.65
15.5
16.87
21.3
22.5
15.02
11.41
14.09
24.21
23.8
25.55
26.13
27.42
15.25
15.16
17.67
21.16
24.28
19.39
9.6
6.47
5.75
4.73
3.36
3.64
2.34
2.71
5.06
2.96
1.47
2.19
17.84
24.25
21.4
20.19
12.09
12.94
20.04
22.29
15.2
15.52
21.63
13.18
18.37
15.14
19.85
21.41
14.71
15.85
15.03
19.4
18.64
19.64
20.26
7.66
11.84
16.62
17.02
15.3
13.61
20.87
23.78
12.48
10.29
11.98
13.24
17.96
9.66
18.68
22.27
8.06
20.97
21.67
18.68
19.9
19.16
15.77
18.32
11.14
19.38
12.31
4.3
15.27
22.95
24.97
23.03
23.48
17.91
13.97
17.23
17.99
8.27
10.88
7.29
12.07
49.02
20.32
7.37
