FrameID, MovementScore
579,1206.484
580,1220.797
581,1226.766
582,1222.236
583,1216.488
584,1206.860
585,1171.145
586,1116.026
587,1081.734
588,1035.967
589,972.456
590,910.433
591,877.215
592,827.903
593,798.466
594,752.089
595,729.419
596,679.596
597,638.578
598,595.632
599,594.625
600,579.663
601,572.651
602,540.519
603,546.197
604,527.859
605,511.460
606,498.858
607,504.414
608,502.824
609,497.762
610,479.862
611,482.470
612,472.550
613,469.594
614,469.235
615,471.243
616,492.536
617,495.430
618,485.522
619,507.780
620,507.047
621,506.722
622,499.928
623,527.454
624,531.003
625,544.003
626,548.692
627,580.641
628,582.809
629,586.990
630,575.578
631,582.965
632,582.158
633,565.131
634,552.378
635,559.347
636,553.301
637,542.708
638,523.295
639,520.041
640,512.177
641,483.932
642,471.152
643,479.885
644,462.353
645,454.526
646,430.029
647,422.138
648,396.241
649,381.393
650,357.448
651,362.800
652,350.407
653,333.104
654,301.211
655,306.380
656,286.740
657,265.104
658,248.515
659,249.011
660,246.153
661,242.783
662,236.834
663,244.912
664,254.053
665,255.929
666,256.563
667,264.620
668,275.323
669,277.787
670,271.138
671,284.324
672,277.787
673,277.167
674,265.438
675,270.761
676,257.440
677,249.675
678,237.440
679,243.780
680,229.242
681,225.016
682,210.552
683,208.390
684,206.076
685,206.234
686,198.052
687,203.835
688,211.793
689,218.486
690,217.245
691,221.010
692,217.265
693,208.309
694,207.593
695,233.953
696,243.581
697,261.303
698,267.169
699,291.639
700,301.893
701,309.548
702,302.500
703,311.034
704,303.313
705,302.793
706,284.957
707,294.011
708,284.762
709,274.123
710,257.889
711,247.948
712,236.444
713,218.665
714,200.249
715,191.427
716,181.056
717,168.084
718,153.586
719,139.724
720,137.998
721,130.303
722,120.299
723,120.114
724,113.425
725,118.553
726,120.767
727,136.642
728,137.266
729,143.994
730,154.871
731,201.061
732,204.849
733,207.633
734,213.379
735,230.605
736,241.235
737,237.803
738,232.834
739,234.382
740,223.524
741,208.745
742,195.949
743,197.142
744,201.099
745,193.448
746,190.783
747,197.604
748,194.294
749,202.016
750,192.828
751,194.717
752,229.447
753,228.098
754,222.077
755,212.219
756,197.376
757,198.373
758,186.301
759,176.945
760,175.530
761,166.883
762,167.896
763,163.071
764,180.578
765,180.121
766,177.482
767,170.121
768,178.674
769,175.027
770,179.757
771,169.254
772,179.194
773,168.472
774,159.054
775,147.126
776,143.421
777,147.465
778,151.994
779,152.157
780,165.325
781,171.521
782,173.665
783,169.123
784,161.201
785,164.906
786,156.740
787,150.255
788,162.821
789,161.734
790,164.579
791,165.786
792,182.849
793,190.826
794,204.510
795,212.328
796,233.671
797,244.857
798,255.588
799,261.666
800,280.579
801,301.114
802,316.156
803,330.240
804,354.048
805,374.879
806,373.248
807,365.989
808,368.463
809,364.335
810,350.836
811,345.371
812,348.736
813,333.952
814,321.326
815,303.538
816,307.606
817,305.001
818,315.790
819,326.164
820,364.686
821,387.236
822,412.961
823,410.569
824,429.754
825,438.165
826,447.522
827,446.974
828,471.600
829,511.372
830,571.669
831,632.523
832,731.884
833,813.450
834,868.849
835,908.595
836,952.258
837,964.465
838,982.466
839,988.657
840,1023.721
841,1036.119
842,1067.213
843,1101.137
844,1179.074
845,1245.357
846,1341.614
847,1429.230
848,1554.616
849,1660.374
850,1782.029
851,1904.768
852,2026.976
853,2138.899
854,2236.593
855,2311.247
856,2414.115
857,2515.810
858,2598.874
859,2686.260
860,2780.081
861,2846.197
862,2892.205
863,2927.100
864,3002.181
865,3017.637
866,3049.592
867,3048.746
868,3062.611
869,3024.758
870,2989.176
871,2918.497
872,2889.130
873,2815.796
874,2745.259
875,2628.239
876,2548.688
877,2445.992
878,2335.664
879,2207.039
880,2105.996
881,1983.786
882,1854.731
883,1701.170
884,1578.896
885,1462.850
886,1348.525
887,1231.431
888,1124.774
889,1043.778
890,951.784
891,857.759
892,798.817
893,735.664
894,685.074
895,631.445
896,601.309
897,558.999
898,524.806
899,483.364
900,467.121
901,430.008
902,412.538
903,378.716
904,357.066
905,339.002
906,316.520
907,295.786
908,295.501
909,283.855
910,270.054
911,253.199
912,256.835
913,256.415
914,245.108
915,244.753
916,275.199
917,328.075
918,425.880
919,515.568
920,691.758
921,859.385
922,1079.815
923,1307.873
924,1626.784
925,1952.616
926,2314.778
927,2705.243
928,3120.792
929,3574.669
930,4042.065
931,4485.803
932,4888.408
933,5244.466
934,5525.614
935,5766.996
936,5944.138
937,6105.248
938,6278.160
939,6566.926
940,6942.251
941,7283.314
942,7601.740
943,7869.824
944,8106.246
945,8228.537
946,8243.812
947,8159.924
948,7980.000
949,7697.879
950,7379.665
951,7014.817
952,6646.570
953,6206.499
954,5795.920
955,5397.562
956,5068.421
957,4870.290
958,4826.697
959,4900.545
960,5011.637
961,5138.721
962,5285.090
963,5459.629
964,5707.606
965,6029.192
966,6332.707
967,6571.275
968,6785.589
969,6859.877
970,6816.882
971,6720.717
972,6768.553
973,6907.593
974,7153.878
975,7485.582
976,7948.390
977,8336.023
978,8593.383
979,8721.165
980,8720.193
981,8547.245
982,8258.729
983,7908.146
984,7540.979
985,7072.881
986,6626.716
987,6240.336
988,5936.033
989,5699.385
990,5584.664
991,5606.970
992,5689.475
993,5807.421
994,5950.811
995,6090.793
996,6276.947
997,6495.693
998,6730.880
999,6896.515
1000,6978.288
1001,6954.449
1002,6996.988
1003,7005.706
1004,7063.034
1005,7205.419
1006,7432.332
1007,7740.474
1008,8075.717
1009,8420.754
1010,8691.470
1011,8904.493
1012,8896.204
1013,8713.274
1014,8428.786
1015,8112.803
1016,7708.952
1017,7220.382
1018,6743.645
1019,6369.150
1020,6024.462
1021,5772.613
1022,5686.417
1023,5652.305
1024,5724.339
1025,5818.861
1026,5944.213
1027,6107.558
1028,6336.534
1029,6618.354
1030,6883.110
1031,7127.253
1032,7194.489
1033,7121.762
1034,7011.934
1035,6999.110
1036,7068.294
1037,7213.590
1038,7423.328
1039,7742.280
1040,8133.872
1041,8555.843
1042,8855.659
1043,9087.601
1044,9117.452
1045,8968.135
1046,8703.121
1047,8369.788
1048,7943.963
1049,7430.094
1050,6946.859
1051,6573.780
1052,6191.682
1053,5929.561
1054,5797.917
1055,5753.619
1056,5753.190
1057,5812.581
1058,5848.875
1059,5963.771
1060,6135.914
1061,6404.633
1062,6707.457
1063,7009.532
1064,7202.979
1065,7273.775
1066,7193.969
1067,7132.831
1068,7030.508
1069,7137.086
1070,7329.729
1071,7638.695
1072,8021.331
1073,8340.191
1074,8598.218
1075,8782.991
1076,8837.661
1077,8673.415
1078,8313.051
1079,7884.469
1080,7404.782
1081,6926.631
1082,6441.821
1083,5932.301
1084,5467.779
1085,5146.266
1086,4892.877
1087,4749.245
1088,4590.034
1089,4470.372
1090,4310.431
1091,4207.855
1092,4088.056
1093,4015.323
1094,3926.925
1095,3895.215
1096,3791.514
1097,3692.466
1098,3595.785
1099,3522.826
1100,3443.609
1101,3328.498
1102,3168.577
1103,3044.835
1104,2927.262
1105,2810.574
1106,2691.783
1107,2627.252
1108,2568.589
1109,2465.909
1110,2372.648
1111,2340.194
1112,2269.399
1113,2227.460
1114,2174.949
1115,2210.568
1116,2219.378
1117,2244.179
1118,2235.928
1119,2296.367
1120,2319.611
1121,2355.956
1122,2353.182
1123,2392.091
1124,2395.816
1125,2385.551
1126,2348.560
1127,2323.216
1128,2270.650
1129,2207.244
1130,2167.386
1131,2176.414
1132,2210.307
1133,2261.301
1134,2313.273
1135,2354.647
1136,2371.393
1137,2400.506
1138,2431.972
1139,2498.767
1140,2535.399
1141,2596.677
1142,2609.194
1143,2638.403
1144,2592.496
1145,2558.224
1146,2494.738
1147,2461.456
1148,2369.980
1149,2299.735
1150,2240.166
1151,2231.206
1152,2230.468
1153,2219.317
1154,2207.015
1155,2241.135
1156,2255.962
1157,2263.738
1158,2274.818
1159,2321.000
1160,2386.527
1161,2415.135
1162,2425.109
1163,2487.165
1164,2508.742
1165,2550.865
1166,2575.037
1167,2636.639
1168,2674.904
1169,2720.701
1170,2766.279
1171,2837.205
1172,2854.384
1173,2887.442
1174,2913.540
1175,2984.160
1176,3045.248
1177,3106.577
1178,3165.796
1179,3245.296
1180,3284.407
1181,3296.132
1182,3279.869
1183,3285.488
1184,3269.581
1185,3252.625
1186,3261.354
1187,3312.352
1188,3385.979
1189,3479.539
1190,3564.992
1191,3679.410
1192,3716.922
1193,3751.359
1194,3756.532
1195,3796.120
1196,3788.315
1197,3807.646
1198,3802.668
1199,3845.293
1200,3810.788
1201,3767.222
1202,3751.859
1203,3801.251
1204,3832.234
1205,3847.082
1206,3835.740
1207,3832.122
1208,3779.771
1209,3710.243
1210,3639.590
1211,3611.552
1212,3570.993
1213,3446.633
1214,3365.631
1215,3322.019
1216,3267.792
1217,3261.084
1218,3265.715
1219,3329.675
1220,3348.528
1221,3357.301
1222,3323.702
1223,3348.612
1224,3339.618
1225,3318.344
1226,3268.627
1227,3262.750
1228,3255.932
1229,3247.536
1230,3267.225
1231,3338.686
1232,3430.827
1233,3494.292
1234,3535.181
1235,3590.818
1236,3603.173
1237,3583.113
1238,3561.729
1239,3534.420
1240,3513.043
1241,3560.917
1242,3603.352
1243,3660.675
1244,3669.991
1245,3700.091
1246,3694.567
1247,3722.174
1248,3697.593
1249,3645.073
1250,3555.972
1251,3504.964
1252,3521.202
1253,3454.806
1254,3394.164
1255,3329.987
1256,3272.101
1257,3253.944
1258,3224.699
1259,3202.639
1260,3145.793
1261,3094.697
1262,3010.056
1263,2937.348
1264,2920.352
1265,2931.920
1266,2924.686
1267,2853.015
1268,2809.447
1269,2822.842
1270,2812.693
1271,2820.987
1272,2812.937
1273,2829.241
1274,2834.288
1275,2839.504
1276,2799.666
1277,2768.203
1278,2688.828
1279,2628.791
1280,2568.996
1281,2539.946
1282,2518.437
1283,2487.077
1284,2470.937
1285,2489.237
1286,2522.823
1287,2537.212
1288,2566.631
1289,2637.424
1290,2707.035
1291,2729.589
1292,2756.116
1293,2804.986
1294,2829.240
1295,2859.510
1296,2862.895
1297,2906.774
1298,2895.592
1299,2887.573
1300,2862.601
1301,2890.358
1302,2866.836
1303,2843.477
1304,2800.176
1305,2797.896
1306,2779.696
1307,2781.894
1308,2798.715
1309,2779.354
1310,2753.285
1311,2722.161
1312,2727.428
1313,2710.530
1314,2712.065
1315,2698.150
1316,2738.467
1317,2731.432
1318,2729.141
1319,2695.034
1320,2695.062
1321,2691.490
1322,2675.207
1323,2658.094
1324,2663.949
1325,2653.559
1326,2638.043
1327,2619.393
1328,2640.574
1329,2670.138
1330,2685.130
1331,2701.346
1332,2749.277
1333,2763.330
1334,2776.782
1335,2768.328
1336,2786.038
1337,2789.704
1338,2791.170
1339,2737.242
1340,2727.760
1341,2711.376
1342,2714.084
1343,2706.758
1344,2756.677
1345,2790.776
1346,2819.481
1347,2843.448
1348,2863.396
1349,2871.249
1350,2841.043
1351,2783.725
1352,2741.771
1353,2676.051
1354,2598.481
1355,2512.010
1356,2424.084
1357,2365.003
1358,2325.663
1359,2283.834
1360,2273.971
1361,2245.414
1362,2231.800
1363,2198.327
1364,2195.672
1365,2166.771
1366,2156.018
1367,2139.275
1368,2168.232
1369,2155.876
1370,2131.992
1371,2082.820
1372,2033.369
1373,1977.574
1374,1914.163
1375,1843.446
1376,1781.049
1377,1716.737
1378,1647.455
1379,1572.582
1380,1506.884
1381,1447.578
1382,1383.922
1383,1325.684
1384,1295.778
1385,1256.867
1386,1236.621
1387,1212.000
1388,1214.943
1389,1192.082
1390,1191.757
1391,1184.829
1392,1208.731
1393,1215.752
1394,1235.245
1395,1245.383
1396,1294.410
1397,1319.573
1398,1333.340
1399,1353.904
1400,1378.401
1401,1404.148
1402,1415.746
1403,1449.219
1404,1496.312
1405,1530.132
1406,1551.967
1407,1567.556
1408,1583.565
1409,1596.247
1410,1603.203
1411,1595.606
1412,1627.955
1413,1645.868
1414,1661.195
1415,1679.556
1416,1725.328
1417,1739.220
1418,1757.047
1419,1771.670
1420,1819.908
1421,1819.600
1422,1808.927
1423,1786.984
1424,1780.772
1425,1762.495
1426,1740.739
1427,1714.230
1428,1712.150
1429,1683.723
1430,1645.524
1431,1603.924
1432,1593.290
1433,1558.144
1434,1516.808
1435,1480.923
1436,1487.459
1437,1468.140
1438,1476.266
1439,1483.527
1440,1516.055
1441,1514.221
1442,1522.550
1443,1506.241
1444,1521.722
1445,1529.173
1446,1538.735
1447,1526.681
1448,1550.415
1449,1548.775
1450,1542.266
1451,1529.285
1452,1536.174
1453,1531.285
1454,1516.581
1455,1505.601
1456,1521.577
1457,1549.863
1458,1558.922
1459,1551.681
1460,1557.919
1461,1544.781
1462,1517.176
1463,1466.657
1464,1452.767
1465,1398.798
1466,1351.504
1467,1286.716
1468,1265.495
1469,1213.263
1470,1163.299
1471,1092.851
1472,1065.729
1473,1010.881
1474,987.027
1475,977.768
1476,1016.146
1477,1051.312
1478,1075.021
1479,1101.389
1480,1143.019
1481,1163.406
1482,1174.399
1483,1184.094
1484,1196.659
1485,1220.177
1486,1216.078
1487,1214.709
1488,1247.818
1489,1257.905
1490,1281.158
1491,1284.571
1492,1323.317
1493,1323.080
1494,1340.245
1495,1343.627
1496,1382.364
1497,1397.652
1498,1451.854
1499,1472.274
1500,1520.413
1501,1540.639
1502,1619.837
1503,1654.885
1504,1659.318
1505,1675.994
1506,1674.841
1507,1712.021
1508,1715.916
1509,1749.276
1510,1764.868
1511,1849.093
1512,1873.884
1513,1920.451
1514,1972.343
1515,2048.447
1516,2093.008
1517,2104.575
1518,2108.570
1519,2130.351
1520,2148.856
1521,2175.843
1522,2217.647
1523,2287.789
1524,2349.852
1525,2394.425
1526,2454.861
1527,2557.288
1528,2631.003
1529,2718.273
1530,2780.810
1531,2895.213
1532,2954.464
1533,2994.323
1534,2995.398
1535,3027.325
1536,3007.296
1537,3001.088
1538,2966.167
1539,2953.895
1540,2921.361
1541,2867.708
1542,2817.129
1543,2808.272
1544,2827.924
1545,2837.472
1546,2848.216
1547,2875.409
1548,2881.208
1549,2877.581
1550,2877.702
1551,2882.058
1552,2881.829
1553,2906.601
1554,2929.671
1555,3007.460
1556,3048.489
1557,3082.614
1558,3086.438
1559,3123.161
1560,3128.720
1561,3140.800
1562,3137.237
1563,3185.265
1564,3203.720
1565,3222.137
1566,3252.938
1567,3285.025
1568,3304.650
1569,3306.769
1570,3303.012
1571,3291.614
1572,3279.022
1573,3284.827
1574,3314.373
1575,3364.856
1576,3392.355
1577,3400.791
1578,3381.816
1579,3379.205
1580,3341.909
1581,3295.590
1582,3252.756
1583,3238.042
1584,3178.002
1585,3144.446
1586,3128.896
1587,3167.932
1588,3169.490
1589,3188.616
1590,3187.897
1591,3220.422
1592,3221.342
1593,3215.495
1594,3208.357
1595,3226.144
1596,3237.470
1597,3229.273
1598,3220.237
1599,3223.894
1600,3225.107
1601,3206.256
1602,3173.398
1603,3122.901
1604,3035.469
1605,2941.577
1606,2839.798
1607,2799.703
1608,2735.716
1609,2703.696
1610,2638.233
1611,2605.184
1612,2540.469
1613,2500.650
1614,2463.019
1615,2473.599
1616,2447.624
1617,2439.886
1618,2414.403
1619,2377.752
1620,2335.871
1621,2287.297
1622,2246.349
1623,2215.882
1624,2196.917
1625,2182.968
1626,2160.605
1627,2157.644
1628,2141.052
1629,2109.655
1630,2069.523
1631,2065.824
1632,2049.214
1633,2062.031
1634,2065.622
1635,2103.241
1636,2092.626
1637,2071.292
1638,2029.044
1639,2042.122
1640,2039.217
1641,2050.232
1642,2031.385
1643,2035.468
1644,2024.533
1645,2012.987
1646,1999.966
1647,2004.853
1648,2011.906
1649,2017.195
1650,2013.304
1651,2040.750
1652,2058.876
1653,2066.738
1654,2062.156
1655,2079.574
1656,2108.479
1657,2113.334
1658,2098.973
1659,2115.814
1660,2095.535
1661,2100.783
1662,2102.184
1663,2152.817
1664,2170.092
1665,2179.610
1666,2177.859
1667,2199.251
1668,2165.414
1669,2131.280
1670,2066.233
1671,2018.500
1672,1956.545
1673,1879.276
1674,1782.916
1675,1727.484
1676,1676.357
1677,1601.591
1678,1514.662
1679,1473.916
1680,1432.579
1681,1375.032
1682,1340.370
1683,1341.080
1684,1317.219
1685,1306.681
1686,1280.028
1687,1297.719
1688,1283.889
1689,1286.112
1690,1267.745
1691,1284.807
1692,1276.497
1693,1282.354
1694,1255.280
1695,1267.119
1696,1238.778
1697,1206.453
1698,1174.322
1699,1158.425
1700,1143.783
1701,1122.509
1702,1092.693
1703,1076.278
1704,1058.040
1705,1045.261
1706,1039.192
1707,1052.020
1708,1082.696
1709,1101.024
1710,1097.953
1711,1127.412
1712,1122.268
1713,1119.077
1714,1102.281
1715,1100.244
1716,1064.674
1717,1023.044
1718,967.720
1719,953.658
1720,938.000
1721,927.948
1722,925.725
1723,928.006
1724,919.106
1725,890.855
1726,862.560
1727,840.865
1728,816.162
1729,767.080
1730,724.966
1731,708.248
1732,708.967
1733,696.296
1734,697.508
1735,711.553
1736,720.880
1737,730.074
1738,732.609
1739,736.511
1740,711.836
1741,692.356
1742,659.872
1743,660.088
1744,636.194
1745,617.796
1746,575.521
1747,547.736
1748,495.088
1749,470.473
1750,460.806
1751,453.209
1752,505.208
1753,499.986
1754,499.777
1755,488.540
1756,482.640
1757,476.739
1758,447.614
1759,420.072
1760,394.560
1761,388.290
1762,369.284
1763,357.504
1764,336.552
1765,333.910
1766,315.057
1767,303.006
1768,281.487
1769,277.288
1770,272.058
1771,282.526
1772,275.547
1773,261.611
1774,252.776
1775,236.869
1776,223.866
1777,219.769
1778,216.453
1779,205.005
1780,194.880
1781,194.483
1782,193.375
1783,187.625
1784,181.508
1785,179.535
1786,187.520
1787,182.218
1788,170.208
1789,172.970
1790,166.063
1791,157.358
1792,146.514
1793,145.525
1794,139.236
1795,135.298
1796,126.629
1797,125.369
1798,114.371
1799,108.542
1800,99.724
1801,97.811
1802,97.393
1803,91.987
1804,87.738
1805,93.882
1806,101.046
1807,106.639
1808,116.679
1809,134.307
1810,145.729
1811,150.786
1812,148.985
1813,147.849
1814,142.988
1815,165.909
1816,194.056
1817,238.489
1818,274.597
1819,300.927
1820,320.481
1821,350.588
1822,357.658
1823,346.241
1824,330.716
1825,337.019
1826,338.261
1827,340.293
1828,345.894
1829,366.203
1830,385.756
1831,396.179
1832,402.774
1833,413.974
1834,418.566
1835,420.413
1836,419.806
1837,418.288
1838,421.700
1839,412.964
1840,398.920
1841,398.508
1842,371.138
1843,345.624
1844,321.878
1845,310.286
1846,286.828
1847,269.023
1848,248.119
1849,249.664
1850,246.111
1851,255.164
1852,261.822
1853,270.797
1854,278.656
1855,283.837
1856,286.245
1857,293.093
1858,291.265
1859,288.417
1860,287.251
1861,291.202
1862,290.961
1863,281.535
1864,277.275
1865,275.747
1866,260.976
1867,250.534
1868,240.009
1869,233.774
1870,221.988
1871,210.962
1872,197.333
1873,196.770
1874,189.148
1875,184.737
1876,177.043
1877,187.050
1878,180.382
1879,170.153
1880,157.414
1881,155.302
1882,148.886
1883,144.003
1884,141.704
1885,148.440
1886,160.525
1887,174.296
1888,188.131
1889,197.311
1890,211.109
1891,231.766
1892,257.982
1893,295.337
1894,301.481
1895,317.809
1896,335.461
1897,369.539
1898,393.242
1899,419.967
1900,447.106
1901,501.179
1902,526.471
1903,561.949
1904,605.231
1905,669.660
1906,731.151
1907,796.465
1908,865.673
1909,940.389
1910,1008.763
1911,1071.104
1912,1141.973
1913,1220.410
1914,1277.432
1915,1326.646
1916,1368.656
1917,1466.559
1918,1559.002
1919,1666.559
1920,1754.261
1921,1877.876
1922,1941.546
1923,2020.227
1924,2076.103
1925,2167.243
1926,2237.138
1927,2322.242
1928,2372.535
1929,2448.594
1930,2504.159
1931,2558.372
1932,2580.777
1933,2609.952
1934,2625.977
1935,2644.213
1936,2670.809
1937,2724.288
1938,2786.767
1939,2851.326
1940,2916.729
1941,2984.275
1942,3040.053
1943,3099.440
1944,3163.301
1945,3269.509
1946,3297.318
1947,3336.148
1948,3365.123
1949,3415.681
1950,3423.395
1951,3454.258
1952,3461.026
1953,3510.613
1954,3491.068
1955,3508.824
1956,3562.640
1957,3662.732
1958,3739.459
1959,3803.073
1960,3858.621
1961,3958.679
1962,4037.170
1963,4068.279
1964,4066.177
1965,4072.272
1966,4072.005
