FrameID, MovementScore
591,687.023
592,644.335
593,605.828
594,577.835
595,536.519
596,516.764
597,475.872
598,436.431
599,396.961
600,378.217
601,354.210
602,350.477
603,338.041
604,334.607
605,314.160
606,336.945
607,336.963
608,329.992
609,322.442
610,329.108
611,319.356
612,313.495
613,299.175
614,301.501
615,312.705
616,328.618
617,322.877
618,323.381
619,333.388
620,341.051
621,332.129
622,342.346
623,338.227
624,354.251
625,357.177
626,386.569
627,399.662
628,432.563
629,444.830
630,458.239
631,448.596
632,468.976
633,458.304
634,437.071
635,408.923
636,398.275
637,385.381
638,364.104
639,341.878
640,332.440
641,330.145
642,308.276
643,287.631
644,274.056
645,261.858
646,248.994
647,229.595
648,218.639
649,200.889
650,200.971
651,189.929
652,195.529
653,182.411
654,177.332
655,161.517
656,151.964
657,138.886
658,154.281
659,148.750
660,138.276
661,131.271
662,133.127
663,136.123
664,130.384
665,126.993
666,131.503
667,140.748
668,138.152
669,132.009
670,135.647
671,137.756
672,139.971
673,130.629
674,138.670
675,129.244
676,133.059
677,123.262
678,120.324
679,111.484
680,114.772
681,109.898
682,109.367
683,99.918
684,116.338
685,113.330
686,106.778
687,98.839
688,99.267
689,107.674
690,103.929
691,104.659
692,111.132
693,113.220
694,118.470
695,123.192
696,131.735
697,141.330
698,148.550
699,151.499
700,162.062
701,164.361
702,174.886
703,170.750
704,172.678
705,166.695
706,172.075
707,168.428
708,171.050
709,155.533
710,163.524
711,157.023
712,142.952
713,128.073
714,120.840
715,112.386
716,100.747
717,91.803
718,86.351
719,81.169
720,73.813
721,67.431
722,64.114
723,64.410
724,65.151
725,63.903
726,74.731
727,79.750
728,91.255
729,95.605
730,108.408
731,113.744
732,122.118
733,120.902
734,129.685
735,122.234
736,148.171
737,149.680
738,150.444
739,146.095
740,145.281
741,137.227
742,125.126
743,114.260
744,116.594
745,117.033
746,117.449
747,111.917
748,106.697
749,106.132
750,100.122
751,94.858
752,124.253
753,121.224
754,114.576
755,104.855
756,94.881
757,90.789
758,87.845
759,81.589
760,75.491
761,71.173
762,87.799
763,84.635
764,77.382
765,74.608
766,78.060
767,80.219
768,75.601
769,74.010
770,77.024
771,75.682
772,72.151
773,71.014
774,66.257
775,67.580
776,61.625
777,58.291
778,66.009
779,66.323
780,65.011
781,62.821
782,64.553
783,65.407
784,61.918
785,59.979
786,60.239
787,59.006
788,69.731
789,70.984
790,70.059
791,72.677
792,75.723
793,84.973
794,93.581
795,108.382
796,129.924
797,151.444
798,171.632
799,194.035
800,206.787
801,222.873
802,237.717
803,253.976
804,278.049
805,315.571
806,318.251
807,306.675
808,292.035
809,272.626
810,259.389
811,256.155
812,250.178
813,234.890
814,230.755
815,215.009
816,205.269
817,192.244
818,200.406
819,209.224
820,221.431
821,237.056
822,257.284
823,266.030
824,283.185
825,289.473
826,299.596
827,297.338
828,296.101
829,291.175
830,334.260
831,368.853
832,436.758
833,495.576
834,577.998
835,618.944
836,669.410
837,696.259
838,729.997
839,747.278
840,788.431
841,795.883
842,807.529
843,833.718
844,897.349
845,956.640
846,1007.050
847,1078.241
848,1157.794
849,1229.622
850,1317.885
851,1419.288
852,1552.185
853,1651.628
854,1791.565
855,1887.192
856,2002.083
857,2100.149
858,2225.753
859,2310.510
860,2429.837
861,2494.251
862,2595.507
863,2639.693
864,2709.569
865,2727.859
866,2794.969
867,2807.937
868,2792.058
869,2767.348
870,2766.224
871,2737.937
872,2715.795
873,2667.856
874,2610.410
875,2542.297
876,2496.636
877,2413.433
878,2336.033
879,2231.096
880,2133.183
881,2008.841
882,1911.678
883,1784.985
884,1668.594
885,1527.183
886,1405.705
887,1272.239
888,1180.855
889,1078.890
890,987.400
891,883.634
892,853.448
893,782.293
894,715.896
895,657.121
896,616.643
897,577.567
898,538.650
899,495.429
900,467.854
901,450.274
902,429.143
903,398.327
904,366.043
905,344.988
906,323.518
907,291.737
908,290.102
909,270.620
910,264.230
911,243.184
912,242.432
913,230.224
914,233.852
915,232.850
916,248.069
917,252.415
918,329.878
919,395.327
920,496.130
921,646.353
922,850.009
923,1083.108
924,1372.191
925,1693.280
926,2049.178
927,2418.369
928,2818.179
929,3217.745
930,3650.238
931,4082.955
932,4494.872
933,4790.004
934,5054.655
935,5253.018
936,5468.484
937,5591.120
938,5761.624
939,5925.424
940,6241.471
941,6550.716
942,6828.110
943,7005.830
944,7181.661
945,7330.760
946,7414.432
947,7424.025
948,7375.312
949,7208.703
950,6979.349
951,6725.946
952,6448.993
953,6118.520
954,5754.621
955,5451.813
956,5119.775
957,4873.247
958,4751.198
959,4737.942
960,4815.616
961,4937.799
962,5062.326
963,5190.103
964,5362.071
965,5618.931
966,5905.550
967,6157.163
968,6376.951
969,6569.961
970,6635.679
971,6581.400
972,6434.728
973,6414.263
974,6510.173
975,6714.277
976,6968.934
977,7357.014
978,7701.245
979,7916.423
980,7991.213
981,7981.330
982,7885.690
983,7705.683
984,7459.988
985,7184.425
986,6807.947
987,6435.645
988,6085.352
989,5808.885
990,5593.584
991,5505.233
992,5537.224
993,5647.570
994,5774.034
995,5887.485
996,5964.869
997,6108.578
998,6330.781
999,6551.962
1000,6713.675
1001,6759.180
1002,6721.785
1003,6690.394
1004,6643.034
1005,6656.649
1006,6687.961
1007,6826.313
1008,7019.221
1009,7343.215
1010,7693.822
1011,8078.164
1012,8345.422
1013,8461.940
1014,8376.031
1015,8184.558
1016,7917.950
1017,7564.494
1018,7099.353
1019,6687.383
1020,6349.775
1021,6049.555
1022,5805.258
1023,5720.310
1024,5689.632
1025,5781.337
1026,5877.807
1027,6026.976
1028,6192.727
1029,6405.044
1030,6619.423
1031,6845.429
1032,7010.360
1033,7050.431
1034,6922.817
1035,6835.326
1036,6790.547
1037,6817.600
1038,6859.828
1039,6995.303
1040,7234.562
1041,7587.151
1042,8001.058
1043,8348.412
1044,8639.456
1045,8771.647
1046,8709.158
1047,8491.688
1048,8161.184
1049,7756.262
1050,7258.732
1051,6814.575
1052,6449.276
1053,6146.441
1054,5909.972
1055,5848.571
1056,5805.146
1057,5858.911
1058,5943.705
1059,6061.597
1060,6175.756
1061,6316.286
1062,6497.865
1063,6736.335
1064,6910.071
1065,7015.748
1066,7022.392
1067,6903.312
1068,6757.670
1069,6627.727
1070,6639.263
1071,6792.404
1072,7038.086
1073,7350.122
1074,7676.612
1075,7896.891
1076,8047.447
1077,8111.345
1078,8011.015
1079,7713.630
1080,7300.141
1081,6852.155
1082,6430.857
1083,5983.113
1084,5506.536
1085,5119.730
1086,4820.927
1087,4570.083
1088,4417.782
1089,4303.537
1090,4227.129
1091,4103.261
1092,4028.009
1093,3944.508
1094,3918.087
1095,3825.365
1096,3769.399
1097,3661.079
1098,3589.027
1099,3479.290
1100,3443.973
1101,3327.207
1102,3177.906
1103,2995.901
1104,2863.383
1105,2728.832
1106,2604.582
1107,2470.714
1108,2344.558
1109,2239.563
1110,2154.405
1111,2066.283
1112,1978.732
1113,1895.209
1114,1869.659
1115,1819.594
1116,1832.192
1117,1818.838
1118,1863.056
1119,1880.972
1120,1934.896
1121,1963.521
1122,2040.932
1123,2061.605
1124,2104.028
1125,2071.996
1126,2069.701
1127,2038.668
1128,1988.024
1129,1936.969
1130,1903.957
1131,1900.716
1132,1913.569
1133,1953.874
1134,2018.672
1135,2088.146
1136,2112.564
1137,2102.018
1138,2103.271
1139,2123.315
1140,2156.214
1141,2174.580
1142,2240.892
1143,2230.074
1144,2241.027
1145,2180.497
1146,2135.844
1147,2052.074
1148,2014.254
1149,1922.656
1150,1882.017
1151,1838.743
1152,1849.379
1153,1831.144
1154,1822.610
1155,1837.416
1156,1868.692
1157,1879.600
1158,1875.232
1159,1880.221
1160,1931.331
1161,1987.367
1162,2029.629
1163,2073.247
1164,2113.418
1165,2131.024
1166,2161.615
1167,2187.366
1168,2254.202
1169,2319.068
1170,2418.528
1171,2488.406
1172,2571.038
1173,2599.951
1174,2646.147
1175,2665.728
1176,2745.729
1177,2788.780
1178,2854.642
1179,2909.627
1180,2956.961
1181,2984.294
1182,3029.080
1183,3052.889
1184,3041.052
1185,2997.282
1186,3009.414
1187,3027.471
1188,3082.241
1189,3216.623
1190,3364.578
1191,3488.438
1192,3612.011
1193,3666.242
1194,3762.809
1195,3808.546
1196,3895.990
1197,3928.823
1198,3990.794
1199,4008.886
1200,4042.255
1201,4011.756
1202,3981.945
1203,3927.398
1204,3992.407
1205,4022.609
1206,4052.974
1207,4081.607
1208,4129.354
1209,4134.003
1210,4087.294
1211,3959.009
1212,3872.649
1213,3781.103
1214,3591.023
1215,3476.646
1216,3408.456
1217,3357.772
1218,3386.604
1219,3442.730
1220,3570.346
1221,3628.337
1222,3665.209
1223,3662.719
1224,3701.058
1225,3695.854
1226,3692.452
1227,3638.848
1228,3629.359
1229,3632.717
1230,3701.212
1231,3746.296
1232,3807.960
1233,3897.762
1234,4016.547
1235,4096.653
1236,4116.240
1237,4107.250
1238,4089.438
1239,4065.900
1240,4003.849
1241,3977.229
1242,4040.406
1243,4088.902
1244,4145.457
1245,4155.753
1246,4196.586
1247,4200.293
1248,4214.056
1249,4163.037
1250,4099.990
1251,3998.895
1252,4004.640
1253,3938.379
1254,3895.987
1255,3832.472
1256,3786.220
1257,3703.003
1258,3629.877
1259,3584.512
1260,3578.074
1261,3541.390
1262,3444.078
1263,3326.711
1264,3239.099
1265,3222.700
1266,3207.128
1267,3180.928
1268,3100.343
1269,3076.781
1270,3088.178
1271,3096.433
1272,3115.161
1273,3109.951
1274,3131.591
1275,3114.592
1276,3123.601
1277,3062.703
1278,3022.476
1279,2965.553
1280,2928.560
1281,2879.310
1282,2877.646
1283,2863.604
1284,2856.711
1285,2852.176
1286,2870.045
1287,2896.402
1288,2936.708
1289,2966.243
1290,3032.342
1291,3090.885
1292,3136.779
1293,3153.926
1294,3192.181
1295,3213.487
1296,3250.466
1297,3253.819
1298,3285.736
1299,3287.885
1300,3297.510
1301,3265.606
1302,3284.216
1303,3270.333
1304,3247.798
1305,3276.885
1306,3263.598
1307,3261.431
1308,3255.523
1309,3277.134
1310,3237.756
1311,3178.278
1312,3139.057
1313,3147.022
1314,3154.250
1315,3168.730
1316,3180.833
1317,3237.229
1318,3262.683
1319,3273.755
1320,3246.089
1321,3237.463
1322,3226.384
1323,3203.875
1324,3184.733
1325,3176.149
1326,3159.171
1327,3122.551
1328,3130.121
1329,3140.113
1330,3192.968
1331,3229.003
1332,3281.767
1333,3292.244
1334,3330.431
1335,3321.176
1336,3305.556
1337,3285.902
1338,3303.615
1339,3310.264
1340,3224.164
1341,3160.943
1342,3155.722
1343,3177.285
1344,3248.108
1345,3319.395
1346,3400.165
1347,3469.565
1348,3509.787
1349,3512.215
1350,3538.556
1351,3526.078
1352,3523.412
1353,3474.634
1354,3437.278
1355,3359.431
1356,3293.381
1357,3220.258
1358,3202.415
1359,3159.805
1360,3173.502
1361,3158.286
1362,3145.205
1363,3133.769
1364,3118.896
1365,3084.843
1366,3058.361
1367,3041.646
1368,3055.043
1369,3088.635
1370,3083.893
1371,3055.770
1372,3059.063
1373,3063.232
1374,3090.236
1375,3108.013
1376,3157.937
1377,3194.844
1378,3258.150
1379,3287.160
1380,3325.406
1381,3321.269
1382,3335.910
1383,3321.166
1384,3328.362
1385,3314.721
1386,3330.522
1387,3301.228
1388,3235.264
1389,3110.380
1390,2983.235
1391,2835.890
1392,2678.553
1393,2544.024
1394,2446.805
1395,2346.092
1396,2238.338
1397,2145.659
1398,2081.438
1399,2000.344
1400,1933.200
1401,1830.632
1402,1755.012
1403,1670.296
1404,1639.230
1405,1614.621
1406,1605.788
1407,1562.169
1408,1561.138
1409,1536.851
1410,1531.137
1411,1499.930
1412,1515.525
1413,1494.232
1414,1477.092
1415,1469.234
1416,1483.401
1417,1497.404
1418,1504.407
1419,1512.285
1420,1551.120
1421,1577.861
1422,1568.553
1423,1561.454
1424,1553.277
1425,1538.906
1426,1535.400
1427,1510.457
1428,1523.471
1429,1497.934
1430,1486.683
1431,1437.078
1432,1407.330
1433,1353.453
1434,1333.953
1435,1282.515
1436,1261.621
1437,1226.295
1438,1240.519
1439,1233.998
1440,1246.600
1441,1249.812
1442,1272.171
1443,1285.789
1444,1285.937
1445,1286.190
1446,1310.492
1447,1326.004
1448,1317.793
1449,1313.351
1450,1318.566
1451,1313.172
1452,1302.642
1453,1283.520
1454,1292.779
1455,1271.926
1456,1270.001
1457,1254.306
1458,1279.012
1459,1274.635
1460,1296.134
1461,1282.974
1462,1291.039
1463,1253.449
1464,1260.255
1465,1217.294
1466,1159.847
1467,1102.721
1468,1070.712
1469,1021.609
1470,965.444
1471,902.876
1472,870.960
1473,829.700
1474,775.047
1475,744.212
1476,764.421
1477,780.944
1478,818.385
1479,838.941
1480,883.317
1481,898.302
1482,935.538
1483,955.906
1484,989.462
1485,993.775
1486,1019.064
1487,1014.105
1488,1037.241
1489,1046.207
1490,1107.763
1491,1122.936
1492,1126.178
1493,1129.914
1494,1148.559
1495,1172.756
1496,1162.593
1497,1163.281
1498,1217.290
1499,1282.126
1500,1325.699
1501,1371.554
1502,1439.697
1503,1460.500
1504,1458.357
1505,1457.365
1506,1463.891
1507,1481.168
1508,1490.279
1509,1497.537
1510,1519.890
1511,1584.304
1512,1637.083
1513,1687.981
1514,1760.569
1515,1846.327
1516,1920.278
1517,1956.745
1518,1964.969
1519,2002.200
1520,2020.127
1521,2047.452
1522,2057.126
1523,2110.286
1524,2168.724
1525,2223.438
1526,2266.272
1527,2364.574
1528,2451.743
1529,2523.630
1530,2604.593
1531,2699.374
1532,2812.506
1533,2871.165
1534,2907.485
1535,2926.796
1536,2938.784
1537,2893.983
1538,2849.451
1539,2814.687
1540,2776.118
1541,2689.094
1542,2637.602
1543,2561.580
1544,2502.906
1545,2490.460
1546,2528.653
1547,2541.792
1548,2539.515
1549,2522.836
1550,2523.885
1551,2500.832
1552,2458.758
1553,2437.543
1554,2448.281
1555,2514.173
1556,2559.929
1557,2577.726
1558,2620.377
1559,2626.770
1560,2686.784
1561,2691.731
1562,2732.581
1563,2723.468
1564,2737.977
1565,2729.853
1566,2766.768
1567,2784.763
1568,2815.119
1569,2805.910
1570,2803.366
1571,2785.300
1572,2767.007
1573,2775.640
1574,2808.716
1575,2837.291
1576,2905.887
1577,2957.743
1578,2992.293
1579,3006.021
1580,3002.925
1581,2963.508
1582,2956.280
1583,2930.513
1584,2936.385
1585,2889.093
1586,2890.837
1587,2889.033
1588,2940.149
1589,2958.405
1590,2986.227
1591,3005.895
1592,3054.250
1593,3030.749
1594,3068.617
1595,3071.483
1596,3078.165
1597,3077.883
1598,3079.870
1599,3086.257
1600,3081.268
1601,3054.810
1602,3036.248
1603,2980.585
1604,2933.432
1605,2866.564
1606,2776.590
1607,2703.873
1608,2655.677
1609,2586.905
1610,2555.867
1611,2496.086
1612,2454.500
1613,2385.982
1614,2363.224
1615,2308.159
1616,2279.333
1617,2233.599
1618,2232.393
1619,2180.477
1620,2149.852
1621,2077.860
1622,2019.373
1623,1969.022
1624,1960.589
1625,1943.841
1626,1934.220
1627,1932.388
1628,1951.184
1629,1960.423
1630,1962.409
1631,1935.092
1632,1923.252
1633,1887.146
1634,1891.347
1635,1878.764
1636,1883.309
1637,1852.399
1638,1839.789
1639,1794.114
1640,1794.172
1641,1763.204
1642,1776.173
1643,1761.590
1644,1778.565
1645,1765.594
1646,1806.363
1647,1815.769
1648,1816.047
1649,1818.611
1650,1844.921
1651,1863.408
1652,1862.302
1653,1865.753
1654,1880.843
1655,1890.848
1656,1896.043
1657,1917.142
1658,1950.108
1659,1955.735
1660,1946.908
1661,1925.805
1662,1944.865
1663,1951.533
1664,1981.341
1665,1987.563
1666,2017.220
1667,2011.034
1668,2011.196
1669,1976.173
1670,1962.793
1671,1900.349
1672,1876.789
1673,1809.879
1674,1726.156
1675,1628.318
1676,1559.556
1677,1500.318
1678,1420.915
1679,1342.694
1680,1288.346
1681,1261.883
1682,1221.080
1683,1187.337
1684,1173.566
1685,1149.779
1686,1131.393
1687,1089.472
1688,1106.229
1689,1096.677
1690,1103.063
1691,1091.841
1692,1097.249
1693,1076.668
1694,1093.332
1695,1074.035
1696,1057.768
1697,1023.815
1698,1035.540
1699,1017.517
1700,990.031
1701,977.044
1702,970.266
1703,951.546
1704,923.766
1705,890.094
1706,884.485
1707,899.760
1708,909.409
1709,924.335
1710,949.876
1711,978.387
1712,993.433
1713,997.015
1714,1013.506
1715,1007.789
1716,1006.556
1717,974.409
1718,936.874
1719,893.834
1720,875.067
1721,853.860
1722,857.778
1723,847.402
1724,862.406
1725,843.054
1726,813.390
1727,780.285
1728,753.429
1729,719.322
1730,670.503
1731,628.186
1732,608.284
1733,603.717
1734,598.392
1735,603.048
1736,615.305
1737,631.040
1738,645.926
1739,645.215
1740,644.058
1741,617.903
1742,609.757
1743,575.069
1744,555.249
1745,521.257
1746,501.278
1747,461.925
1748,419.263
1749,369.168
1750,348.176
1751,331.519
1752,381.702
1753,365.394
1754,363.465
1755,363.465
1756,352.646
1757,345.310
1758,334.271
1759,312.811
1760,289.360
1761,271.650
1762,255.348
1763,245.596
1764,228.157
1765,215.914
1766,216.602
1767,209.447
1768,191.965
1769,181.005
1770,175.604
1771,168.834
1772,162.461
1773,160.663
1774,153.831
1775,141.981
1776,154.915
1777,146.751
1778,133.734
1779,123.752
1780,127.078
1781,127.660
1782,118.560
1783,114.308
1784,117.812
1785,118.360
1786,112.743
1787,122.013
1788,123.492
1789,119.750
1790,112.905
1791,103.155
1792,99.213
1793,93.228
1794,88.886
1795,83.297
1796,78.608
1797,72.721
1798,66.535
1799,63.157
1800,60.252
1801,53.940
1802,48.176
1803,48.065
1804,46.860
1805,65.497
1806,60.955
1807,64.668
1808,62.295
1809,68.750
1810,72.727
1811,88.131
1812,95.862
1813,101.560
1814,98.562
1815,99.692
1816,100.540
1817,119.916
1818,148.915
1819,179.784
1820,206.280
1821,224.323
1822,237.123
1823,236.603
1824,225.721
1825,216.009
1826,213.394
1827,218.646
1828,243.978
1829,256.503
1830,267.983
1831,282.702
1832,300.149
1833,315.249
1834,321.650
1835,324.196
1836,328.599
1837,336.823
1838,334.086
1839,337.124
1840,326.361
1841,310.090
1842,291.427
1843,271.919
1844,254.840
1845,233.686
1846,226.284
1847,206.897
1848,196.707
1849,179.075
1850,174.488
1851,167.812
1852,180.658
1853,187.212
1854,206.867
1855,214.798
1856,215.542
1857,218.683
1858,219.287
1859,220.863
1860,221.595
1861,216.404
1862,216.845
1863,217.717
1864,219.542
1865,217.283
1866,213.908
1867,198.323
1868,179.995
1869,165.763
1870,163.581
1871,151.870
1872,143.625
1873,133.683
1874,128.520
1875,120.052
1876,119.954
1877,113.985
1878,113.173
1879,103.578
1880,107.893
1881,98.397
1882,89.244
1883,82.430
1884,79.577
1885,78.702
1886,82.308
1887,87.720
1888,96.853
1889,107.471
1890,118.790
1891,123.817
1892,139.454
1893,152.949
1894,171.643
1895,177.104
1896,199.798
1897,207.818
1898,230.190
1899,246.737
1900,285.658
1901,310.268
1902,340.426
1903,362.380
1904,427.678
1905,469.919
1906,533.955
1907,585.254
1908,633.497
1909,675.299
1910,742.540
1911,803.725
1912,859.277
1913,919.520
1914,1001.868
1915,1060.285
1916,1100.620
1917,1156.831
1918,1245.507
1919,1316.654
1920,1425.882
1921,1517.383
1922,1642.268
1923,1716.764
1924,1836.815
1925,1916.470
1926,2021.443
1927,2097.369
1928,2179.146
1929,2230.516
1930,2312.725
1931,2358.028
1932,2430.600
1933,2451.607
1934,2446.127
1935,2441.572
1936,2472.458
1937,2492.574
1938,2501.813
1939,2506.944
1940,2561.490
1941,2612.818
1942,2643.208
1943,2696.248
1944,2776.595
1945,2846.297
1946,2925.009
1947,2961.937
1948,3019.540
1949,3062.637
1950,3107.710
1951,3115.634
1952,3155.178
1953,3158.000
1954,3180.887
1955,3173.795
1956,3238.747
1957,3312.785
1958,3449.792
1959,3538.797
1960,3606.508
1961,3649.339
1962,3727.308
1963,3807.904
1964,3834.938
1965,3828.120
1966,3840.490
1967,3818.912
1968,3780.895
1969,3723.148
1970,3662.644
1971,3567.926
1972,3491.909
1973,3383.864
1974,3325.209
1975,3230.894
1976,3193.539
1977,3143.007
1978,3157.012
1979,3151.258
1980,3205.519
